1639121230.430136,1639121233.380569,2.9504330158233643
1639121232.4213681,1639121233.3805382,0.9591701030731201
1639121417.019638,1639121418.619987,1.600348949432373
1639121414.398301,1639121418.620704,4.222403049468994
1639121566.4935858,1639121571.044784,4.551198244094849
1639121569.442852,1639121571.048672,1.6058199405670166
1639121618.7782998,1639121623.004374,4.22607421875
1639121621.546765,1639121623.004642,1.4578769207000732
1639121665.282481,1639121669.161324,3.878843069076538
1639121667.7710469,1639121669.161521,1.3904740810394287
1639300246.071424,1639300254.3029828,8.231558799743652
1639300248.5396411,1639300254.305614,5.765972852706909
1639342687.985709,1639342737.73756,49.751851081848145
1639342691.729991,1639342737.740797,46.0108060836792
1639420840.819427,1639420843.208728,2.389301061630249
1639420834.742017,1639420843.230657,8.488640069961548
1639438220.999058,1639438223.090176,2.091118097305298
1639438206.120714,1639438223.0904472,16.969733238220215
1639438526.064728,1639438529.367384,3.3026559352874756
1639438528.783892,1639438529.367327,0.58343505859375
1639438717.217393,1639438727.112027,9.894634008407593
1639438726.552382,1639438727.114231,0.5618491172790527
1639443107.1058922,1639443116.60882,9.502927780151367
1639443090.6974778,1639443116.61075,25.91327214241028
1639445574.468631,1639445578.579456,4.110825061798096
1639445578.102596,1639445578.5795178,0.47692179679870605
1639445612.878549,1639445619.421901,6.543351888656616
1639445615.582304,1639445619.422004,3.8396999835968018
1639464833.42298,1639464837.7542841,4.33130407333374
1639464821.2869928,1639464837.754106,16.467113256454468
1639493578.3823512,1639493589.157582,10.775230884552002
1639493575.119709,1639493589.1575859,14.037876844406128
1639493971.618541,1639493991.051906,19.43336510658264
1639493980.400408,1639493991.051887,10.651479005813599
1639494154.4235451,1639494164.839489,10.41594386100769
1639494151.471076,1639494164.839488,13.368412017822266
1639494263.683702,1639494273.15736,9.473658084869385
1639494260.949766,1639494273.1573381,12.207572221755981
1639494652.4218109,1639494655.543627,3.1218161582946777
1639494650.005697,1639494655.54831,5.5426130294799805
1639494863.24464,1639494866.36463,3.1199898719787598
1639494859.889058,1639494866.3646169,6.475558757781982
1639495071.4433842,1639495077.582546,6.139161825180054
1639495074.275035,1639495077.582956,3.3079211711883545
1639495687.951547,1639495696.272955,8.321408033370972
1639495693.08422,1639495696.273024,3.1888041496276855
1639496127.542159,1639496133.044302,5.502142906188965
1639496129.927295,1639496133.044346,3.117051124572754
1639512306.536789,1639512315.9442508,9.407461881637573
1639512309.810591,1639512315.9445398,6.133948802947998
1639531079.250964,1639531088.187099,8.936135053634644
1639531082.744786,1639531088.186993,5.442206859588623
1639531194.090212,1639531205.087424,10.997211933135986
1639531196.712335,1639531205.087523,8.375187873840332
1639531414.756257,1639531425.157092,10.400835037231445
1639531417.340435,1639531425.157064,7.816628932952881
1639533382.805776,1639533391.8003368,8.994560956954956
1639533385.949981,1639533391.800351,5.850369930267334
1639534158.117318,1639534165.8433568,7.726038932800293
1639534160.8993778,1639534165.843379,4.944001197814941
1639534352.2353752,1639534359.057714,6.822338819503784
1639534354.9112499,1639534359.05775,4.146500110626221
