0,0.013905048370361328
1,0.012122154235839844
2,0.007821083068847656
3,0.008976936340332031
4,0.008962869644165039
5,0.011430978775024414
6,0.008529186248779297
7,0.008728981018066406
8,0.12448430061340332
9,0.029435157775878906
0,0.005671024322509766
1,0.009360074996948242
2,0.008088827133178711
3,0.007010221481323242
4,0.0048770904541015625
5,0.006669044494628906
6,0.007617950439453125
7,0.007423877716064453
8,0.04027700424194336
9,0.00715184211730957
0,0.007995843887329102
1,0.008483171463012695
2,0.006716728210449219
3,0.006880044937133789
4,0.00590205192565918
5,0.005002021789550781
6,0.006220102310180664
7,0.006245136260986328
8,0.03399991989135742
9,0.008318185806274414
0,0.012484073638916016
1,0.019585847854614258
2,0.007280826568603516
3,0.08056497573852539
4,0.007534027099609375
5,0.0066449642181396484
6,0.0070650577545166016
7,0.006825923919677734
8,0.04489302635192871
9,0.01006317138671875
0,0.00887918472290039
1,0.011018037796020508
2,0.012316226959228516
3,0.008697032928466797
4,0.009284019470214844
5,0.009328126907348633
6,0.00890493392944336
7,0.010665178298950195
8,0.08469796180725098
9,0.011552095413208008
0,0.007649898529052734
1,0.0063571929931640625
2,0.005510091781616211
3,0.008388757705688477
4,0.007424116134643555
5,0.007431983947753906
6,0.024123191833496094
7,0.04634881019592285
8,0.12111783027648926
9,0.012543916702270508
0,0.008542060852050781
1,0.007604837417602539
2,0.0061492919921875
3,0.007441043853759766
4,0.008889198303222656
5,0.006746053695678711
6,0.01503300666809082
7,0.008223533630371094
8,0.06187129020690918
9,0.022876739501953125
0,0.007790088653564453
1,0.009467840194702148
2,0.008326053619384766
3,0.007461071014404297
4,0.007384061813354492
5,0.006943941116333008
6,0.007659196853637695
7,0.006773948669433594
8,0.056504011154174805
9,0.05295205116271973
0,0.008165121078491211
1,0.008210897445678711
0,0.008358001708984375
1,0.006277799606323242
0,0.010225772857666016
1,0.013732194900512695
0,0.00787806510925293
1,0.007910966873168945
0,0.0010497570037841797
1,0.0006251335144042969
0,0.0010209083557128906
1,0.000576019287109375
0,2,0.0010650157928466797
1,2,0.0006139278411865234
0,2,0.0012660026550292969
1,2,0.001177072525024414
0,2,0.0027573108673095703
0,2,0.0024268627166748047
0,2,0.0006728172302246094
1,2,0.0006639957427978516
0,2,0.001107931137084961
1,2,0.0009300708770751953
0,2,0.0016417503356933594
1,2,0.0008997917175292969
0,2,0.0017919540405273438
1,2,0.0011038780212402344
0,2,0.0010781288146972656
1,2,0.0010149478912353516
0,2,0.0007119178771972656
1,2,0.000993967056274414
0,2,0.0010311603546142578
