1,0.18639516830444336
2,0.17728590965270996
4,0.15140724182128906
5,0.16823124885559082
7,0.1456611156463623
3,0.1935882568359375
0,0.2331252098083496
6,0.16694283485412598
8,0.03331422805786133
9,0.015093088150024414
0,0.13386011123657227
1,0.13194894790649414
7,0.09183621406555176
2,0.12432193756103516
6,0.09909701347351074
5,0.10795116424560547
4,0.1138458251953125
3,0.11928296089172363
9,0.02279210090637207
8,0.03280520439147949
7,0.10520815849304199
1,0.14700984954833984
6,0.11473202705383301
0,0.15548229217529297
4,0.12532305717468262
5,0.11900711059570312
2,0.14080262184143066
8,0.07442092895507812
3,0.13512802124023438
9,0.01822495460510254
0,0.04690814018249512
1,0.0224149227142334
2,0.015328168869018555
3,0.024109840393066406
4,0.023270130157470703
5,0.01381826400756836
6,0.07815718650817871
8,0.09639501571655273
7,0.4726390838623047
9,0.42603182792663574
1,0.053849220275878906
2,0.03830718994140625
0,0.0802156925201416
3,0.027901887893676758
4,0.018538951873779297
5,0.022949934005737305
6,0.026185035705566406
7,0.10261702537536621
8,0.07318878173828125
9,0.05829501152038574
0,0.024110794067382812
2,0.008089780807495117
1,0.019639015197753906
3,0.005440950393676758
4,0.0028448104858398438
5,0.002402067184448242
6,0.017940998077392578
7,0.016702890396118164
8,0.008359909057617188
9,0.005923032760620117
2,0.011171102523803711
0,0.030594825744628906
1,0.02683091163635254
4,0.011870861053466797
3,0.020951032638549805
5,0.011822938919067383
6,0.012018918991088867
7,0.009547948837280273
8,0.0803530216217041
9,0.008202075958251953
0,0.04128909111022949
2,0.023893117904663086
3,0.019392967224121094
1,0.0401759147644043
4,0.018795013427734375
5,0.0031020641326904297
6,0.008420944213867188
7,0.027918100357055664
8,0.014827966690063477
9,0.02324509620666504
1,0.012376785278320312
0,0.03437376022338867
1,0.013633966445922852
0,0.020533084869384766
0,0.026105165481567383
1,0.024520158767700195
1,0.015436172485351562
0,0.03454279899597168
1,0.023620128631591797
0,0.023849964141845703
1,0.024014949798583984
0,0.02780914306640625
